"","Species","ID","Estado2","Lat2","Long2","Altitude","UF","Lat","Long","Altitude (m)","HemipenisMedido","Especie_Welington","Hemipenis_Evertido","No_LACV","Average coverage across loci","Loci passing coverage threshold","FabDocCh4AP","Colecao","FabDocCh2","FabMestrado","Localidade","Brazilian State","Latitude","Longitude","gymno_clades","Especie_Fabricius","Cytb Haplotype"," Genbank accession number cytb/ KIF24"
"927",NA,"37105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"928",NA,"37113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"929",NA,"37107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"930",NA,"33577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"931",NA,"37138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"932",NA,"37129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"933",NA,"37097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"934",NA,"37133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"935",NA,"37137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"936",NA,"37135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"937",NA,"37099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"938",NA,"37134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"939",NA,"33582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"940",NA,"37136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"941",NA,"37101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"942",NA,"33579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"943",NA,"37102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"944",NA,"33573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"945",NA,"50829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","PedroAfonso",NA,-8.58,-48.1,NA,NA,NA,NA
"946",NA,"50830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","PedroAfonso",NA,-8.58,-48.1,NA,NA,NA,NA
"947",NA,"52610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Peixe",NA,-12.03333333,-48.35,6,NA,NA,NA
"948",NA,"52608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Peixe",NA,-12.03333333,-48.35,6,NA,NA,NA
"949",NA,"52607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Peixe",NA,-12.03333333,-48.35,6,NA,NA,NA
"950",NA,"91509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe",NA,-12.03333333,-48.35,6,NA,NA,NA
"951",NA,"91511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe",NA,-12.03333333,-48.35,6,NA,NA,NA
"952",NA,"91510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe",NA,-12.03333333,-48.35,6,NA,NA,NA
"953",NA,"89577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe",NA,-12.03333333,-48.35,6,NA,NA,NA
"954",NA,"89579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe",NA,-12.03333333,-48.35,6,NA,NA,NA
"955",NA,"89578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe",NA,-12.03333333,-48.35,6,NA,NA,NA
"956",NA,"89581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe",NA,-12.03333333,-48.35,6,NA,NA,NA
"957",NA,"89580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe",NA,-12.03333333,-48.35,6,NA,NA,NA
"958",NA,"89576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe",NA,-12.03333333,-48.35,6,NA,NA,NA
"959",NA,"88728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe",NA,-12.03333333,-48.35,6,NA,NA,NA
"960",NA,"88730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe",NA,-12.03333333,-48.35,6,NA,NA,NA
"961",NA,"88729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe",NA,-12.03333333,-48.35,6,NA,NA,NA
"962",NA,"88731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe",NA,-12.03333333,-48.35,6,NA,NA,NA
"963",NA,"96288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe",NA,-12.03333333,-48.35,6,NA,NA,NA
"964",NA,"96286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe",NA,-12.03333333,-48.35,6,NA,NA,NA
"965",NA,"96292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe",NA,-12.03333333,-48.35,6,NA,NA,NA
"966",NA,"96284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe",NA,-12.03333333,-48.35,6,NA,NA,NA
"967",NA,"96290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe",NA,-12.03333333,-48.35,6,NA,NA,NA
"968",NA,"96289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe",NA,-12.03333333,-48.35,6,NA,NA,NA
"969",NA,"96291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe",NA,-12.03333333,-48.35,6,NA,NA,NA
"970",NA,"96285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe",NA,-12.03333333,-48.35,6,NA,NA,NA
"971",NA,"893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"972",NA,"87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"973",NA,"11080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"974",NA,"39806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"975",NA,"90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"976",NA,"34684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"977",NA,"312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"978",NA,"386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"979",NA,"391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"980",NA,"92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"981",NA,"299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"982",NA,"377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"983",NA,"34682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"984",NA,"293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"985",NA,"91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"986",NA,"94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"987",NA,"88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"988",NA,"385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"989",NA,"86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"990",NA,"34681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"991",NA,"297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"992",NA,"39924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"993",NA,"9497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"994",NA,"34683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"995",NA,"39851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"996",NA,"372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"997",NA,"296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"998",NA,"375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"999",NA,"374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1000",NA,"373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1001",NA,"384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1002",NA,"301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1003",NA,"379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1004",NA,"380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1005",NA,"388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1006",NA,"292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1007",NA,"387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1008",NA,"311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1009",NA,"93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1010",NA,"396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1011",NA,"310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1012",NA,"307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1013",NA,"294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1014",NA,"389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1015",NA,"392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1016",NA,"309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1017",NA,"314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1018",NA,"304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1019",NA,"302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1020",NA,"95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1021",NA,"308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1022",NA,"390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1023",NA,"306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1024",NA,"376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1025",NA,"313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1026",NA,"298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1027",NA,"303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1028",NA,"381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1029",NA,"378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1030",NA,"395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1031",NA,"398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1032",NA,"383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1033",NA,"397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1034",NA,"305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1035",NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1036",NA,"96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1037",NA,"394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1038",NA,"382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1039",NA,"399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1040",NA,"89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1041",NA,"56572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1042",NA,"79380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Pirenopolis",NA,-15.82596,-49.01104,NA,NA,NA,NA
"1043",NA,"339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Pium",NA,-10.44222222,-49.18555556,NA,NA,NA,NA
"1044",NA,"338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Pium",NA,-10.44222222,-49.18555556,NA,NA,NA,NA
"1045",NA,"342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Pium",NA,-10.44222222,-49.18555556,NA,NA,NA,NA
"1046",NA,"344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Pium",NA,-10.44222222,-49.18555556,NA,NA,NA,NA
"1047",NA,"38911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","PortoAlegreTocantins",NA,-11.6,-47.04,NA,NA,NA,NA
"1048",NA,"38912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","PortoAlegreTocantins",NA,-11.6,-47.04,NA,NA,NA,NA
"1049",NA,"47754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","PortoNacional",NA,-10.7,-48.41666667,NA,NA,NA,NA
"1050",NA,"78244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","PortoNacional",NA,-10.7,-48.41666667,NA,NA,NA,NA
"1051",NA,"69394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Posse",NA,-14.08333333,-46.33333333,NA,NA,NA,NA
"1052",NA,"69396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Posse",NA,-14.08333333,-46.33333333,NA,NA,NA,NA
"1053",NA,"69395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Posse",NA,-14.08333333,-46.33333333,NA,NA,NA,NA
"1054",NA,"4052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","RiodasMortes",NA,-13.3,-51.24,NA,NA,NA,NA
"1055",NA,"4853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","RiodasMortes",NA,-13.3,-51.24,NA,NA,NA,NA
"1056",NA,"4053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","RiodasMortes",NA,-13.3,-51.24,NA,NA,NA,NA
"1057",NA,"4054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","RiodasMortes",NA,-13.3,-51.24,NA,NA,NA,NA
"1058",NA,"4854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","RiodasMortes",NA,-13.3,-51.24,NA,NA,NA,NA
"1059",NA,"29617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","RioVerde",NA,-17.8,-50.93333333,NA,NA,NA,NA
